Date,Adj Close,Close,High,Low,Open,Volume,MA_10,MA_20,MA_50,RSI,MACD,MACD_Signal,MACD_Hist,BB_Upper,BB_Middle,BB_Lower,ATR,Volume_MA,Daily_Return,Log_Return,Price_Range,Close_Above_MA,Target
2020-03-31,61.38650131225586,63.5724983215332,65.62249755859375,63.0,63.900001525878906,197002000,61.3185001373291,64.82050018310547,72.72039993286133,45.901577925558655,-3.0699923298301854,-3.619718970382322,0.5497266405521364,75.25430867655528,64.82050018310547,54.38669168965565,3.9438992357144906,272295240.0,-0.002040753021636643,-0.002042838195450451,2.62249755859375,0,60.227500915527344
2020-04-01,58.15652084350586,60.227500915527344,62.18000030517578,59.782501220703125,61.625,176218400,61.1745002746582,64.04762535095215,72.34209991455079,41.88426655366886,-3.0763360250399145,-3.5110423813138403,0.43470635627392573,73.37965007569852,64.04762535095215,54.71560062620577,3.93290622607989,259893720.0,-0.05261705130869221,-0.05405188665813775,2.3974990844726562,0,61.23249816894531
2020-04-02,59.1269645690918,61.23249816894531,61.287498474121094,59.224998474121094,60.084999084472656,165934000,61.17825012207031,63.447750091552734,71.97824981689453,43.484664415874725,-2.966077475144786,-3.4020494000800294,0.4359719249352434,71.83637686815615,63.447750091552734,55.05912331494932,3.799305781359898,249301400.0,0.016686683626928822,0.016548990570761035,2.0625,0,60.352500915527344
2020-04-03,58.277217864990234,60.352500915527344,61.42499923706055,59.74250030517578,60.70000076293945,129880000,61.482500076293945,62.85250015258789,71.58914978027343,42.38404352589841,-2.916090329771464,-3.3048575860183163,0.38876725624685227,70.29195881002164,62.85250015258789,55.41304149515415,3.648105292111674,222120080.0,-0.014371408643005013,-0.014475677535776998,1.6824989318847656,0,65.61750030517578
2020-04-06,63.36118698120117,65.61750030517578,65.77749633789062,62.345001220703125,62.724998474121094,201820400,62.43500022888183,62.80625,71.30994979858399,50.46264420429563,-2.4236948619455276,-3.128625041203759,0.7049301792582314,70.16442975102228,62.80625,55.44807024897772,3.775026015701074,208626840.0,0.08723746836966395,0.08364004644129358,3.4324951171875,1,64.85749816894531
2020-04-07,62.62730026245117,64.85749816894531,67.92500305175781,64.75,67.69999694824219,202887200,62.74874992370606,62.48237495422363,71.06234970092774,49.386179080335424,-2.0709214337818196,-2.9170843197193714,0.8461628859375518,68.80826150775819,62.48237495422363,56.15648840068907,3.7321672325622695,200162440.0,-0.011582308571582711,-0.011649905970384159,3.1750030517578125,1,66.51750183105469
2020-04-08,64.23023986816406,66.51750183105469,66.84249877929688,65.30750274658203,65.68499755859375,168895200,63.2625,62.3653751373291,70.80424972534179,51.804507604995514,-1.638509806946459,-2.661369417164789,1.02285961021833,68.28906448109318,62.3653751373291,56.44168579356503,3.607369616690076,186691760.0,0.02559462990362782,0.025272571117155352,1.5349960327148438,1,66.99749755859375
2020-04-09,64.69371795654297,66.99749755859375,67.51750183105469,66.17500305175781,67.17500305175781,161834800,63.50124969482422,62.61237506866455,70.52249969482422,52.51107168030092,-1.2427630349276484,-2.3776481407173606,1.1348851057897122,68.8668465611766,62.61237506866455,56.35790357615249,3.4455931283048473,177666520.0,0.0072160816976889475,0.00719017035771461,1.342498779296875,1,68.3125
2020-04-13,65.96349334716797,68.3125,68.42500305175781,66.4574966430664,67.07749938964844,131022800,64.13899955749511,62.55337505340576,70.26939971923828,54.47996240694007,-0.813642001297282,-2.064846912833345,1.251204911536063,68.56466026008115,62.55337505340576,56.542089846730356,3.3400155054753156,170347120.0,0.01962763520019828,0.01943749711505021,1.9675064086914062,1,71.76249694824219
2020-04-14,69.29487609863281,71.76249694824219,72.0625,69.51249694824219,70.0,194994800,64.94499931335449,63.11387481689453,70.157099609375,59.2530675279714,-0.1929503579801377,-1.6904676018627036,1.497517243882566,70.25808899753007,63.11387481689453,55.969660636258986,3.3693001122270787,173048960.0,0.050503157522300945,0.04926924703119566,2.5500030517578125,1,71.10749816894531
2020-04-15,68.66239929199219,71.10749816894531,71.5824966430664,70.15750122070312,70.5999984741211,131154400,65.6984992980957,63.508499717712404,70.03594955444336,58.00940300357676,0.24329476317036836,-1.3037151288560893,1.5470098920264577,71.4579926953556,63.508499717712404,55.55900674006921,3.243278370463649,166464200.0,-0.009127313111321755,-0.009169222240380774,1.4249954223632812,1,71.67250061035156
2020-04-16,69.20796966552734,71.67250061035156,72.05000305175781,70.5875015258789,71.84500122070312,157125200,66.84299926757812,64.00874977111816,69.87514953613281,58.81247162317108,0.6273810811848364,-0.9174958868479043,1.5448769680327405,72.66009440207876,64.00874977111816,55.35740514015757,3.116080024421882,164554880.0,0.007945750532016405,0.007914349284236623,1.4625015258789062,1,70.69999694824219
2020-04-17,68.26893615722656,70.69999694824219,71.73750305175781,69.21499633789062,71.17250061035156,215250000,67.78974914550781,64.48399963378907,69.6818994140625,56.79890423646534,0.8435751284503112,-0.5652816837882613,1.4088568122385725,73.50139582418024,64.48399963378907,55.466603443397894,3.0736819308108325,169486480.0,-0.01356871399529369,-0.013661610274173992,2.5225067138671875,1,69.23249816894531
2020-04-20,66.85187530517578,69.23249816894531,70.41999816894531,69.2125015258789,69.48750305175781,130015200,68.67774887084961,65.08012447357177,69.44049942016602,53.80530916581682,0.8862791075497114,-0.2749695255206667,1.1612486330703782,73.6887464431676,65.08012447357177,56.47150250397594,2.9603828944931503,169500000.0,-0.02075670215900005,-0.02097515063526252,1.2074966430664062,1,67.09249877929688
2020-04-21,64.78546905517578,67.09249877929688,69.3125,66.35749816894531,69.06999969482422,180991600,68.82524871826172,65.63012447357178,69.18219940185547,49.69227285953928,0.7389243921992374,-0.0721907419766859,0.8111151341759233,73.21648191048435,65.63012447357178,58.04376703665922,2.9599985328189744,167417120.0,-0.03091033035419699,-0.031398133038616306,2.9550018310546875,1,69.0250015258789
2020-04-22,66.6515121459961,69.0250015258789,69.4749984741211,68.05000305175781,68.40249633789062,116862400,69.24199905395508,65.99537448883056,68.95494949340821,53.1734097435754,0.7692145136069684,0.09609030914004495,0.6731242044669234,73.49646868471585,65.99537448883056,58.49428029294528,2.918748615819349,158814640.0,0.028803558993071077,0.028396533858639317,1.4249954223632812,1,68.75749969482422
2020-04-23,66.39320373535156,68.75749969482422,70.4375,68.71749877929688,68.96749877929688,124814400,69.46599884033203,66.36424942016602,68.73204956054687,52.63051535920713,0.7628409354393568,0.22944043439990733,0.5334005010394495,73.64351257270152,66.36424942016602,59.08498626763052,2.833123801882476,154406560.0,-0.0038754339028068685,-0.0038829628550406266,1.720001220703125,1,70.74250030517578
2020-04-24,68.30994415283203,70.74250030517578,70.75250244140625,69.25,69.30000305175781,126161200,69.84049911499024,66.67087440490722,68.51089950561523,56.2038625743604,0.9075016743339148,0.36505268238670885,0.542448991947206,74.14281758615945,66.67087440490722,59.198931223655,2.7732580122181583,150839200.0,0.028869586869241237,0.02846071108360393,1.50250244140625,1,70.7925033569336
2020-04-27,68.35822296142578,70.7925033569336,71.13500213623047,69.98750305175781,70.44999694824219,117087600,70.0884994506836,67.11374950408936,68.30239959716796,56.293305309581534,1.0144868080885914,0.4949395075270854,0.519547300561506,74.45930924173207,67.11374950408936,59.76818976644664,2.657132374522051,149445680.0,0.0007068318414262809,0.0007065821534516,1.1474990844726562,1,69.6449966430664
2020-04-28,67.25018310546875,69.6449966430664,71.4574966430664,69.55000305175781,71.2699966430664,112004800,69.87674942016602,67.41087436676025,68.07054946899414,53.58856960148583,0.9952069692336067,0.5949929998683897,0.400213969365217,74.66058002080375,67.41087436676025,60.16116871271676,2.6035867471496608,141146680.0,-0.016209438280229915,-0.016342248365057214,1.9074935913085938,1,71.93250274658203
2020-04-29,69.45903778076172,71.93250274658203,72.4175033569336,70.97250366210938,71.18250274658203,137280800,69.9592498779297,67.8288745880127,67.91419952392579,57.92818320206439,1.151239411787401,0.706242282252192,0.444997129535209,75.10910355683842,67.8288745880127,60.54864561918697,2.6156524590580554,141759320.0,0.0328452324470514,0.03231735553149393,1.4449996948242188,1,73.44999694824219
2020-04-30,70.92433166503906,73.44999694824219,73.63249969482422,72.0875015258789,72.48999786376953,183064000,70.13699951171876,68.48999938964843,67.76509948730468,60.562596353314255,1.3814211830171104,0.8412780624051757,0.5401431206119347,75.27355426899905,68.48999938964843,61.70644451029782,2.550248493999779,144353200.0,0.021096085131450115,0.020876643600259502,1.5449981689453125,1,72.26750183105469
2020-05-01,69.78250122070312,72.26750183105469,74.75,71.4625015258789,71.5625,240616800,70.29375,69.0417495727539,67.60894958496094,57.53907861138087,1.451690240210425,0.9633604979662256,0.48832974224419945,75.13424855824404,69.0417495727539,62.94925058726376,2.6029092068655872,146889880.0,-0.01609932152918625,-0.01623032353771697,3.2874984741210938,1,73.29000091552734
2020-05-04,70.76985168457031,73.29000091552734,73.42250061035156,71.58000183105469,72.2925033569336,133568000,70.6995002746582,69.68862457275391,67.50949966430665,59.42537862129609,1.5717677448615746,1.0850419473452955,0.4867257975162791,74.58287367497081,69.68862457275391,64.794375470537,2.548594176324965,147245160.0,0.014148809057535017,0.014049648896214476,1.842498779296875,1,74.38999938964844
2020-05-05,71.83203125,74.38999938964844,75.25,73.61499786376953,73.76499938964844,147751200,71.42925033569335,70.12724952697754,67.5063996887207,61.41144477372816,1.7356828447903752,1.2151701268343114,0.5205127179560638,75.05572610154431,70.12724952697754,65.19877295241076,2.506551669764086,143921120.0,0.015008847869833364,0.014897329568893164,1.6350021362304688,1,75.15750122070312
2020-05-06,72.57315063476562,75.15750122070312,75.80999755859375,74.71749877929688,75.11499786376953,142333600,72.04250030517578,70.64224967956542,67.56914978027343,62.7803808836657,1.9055517119436303,1.3532464438561753,0.552305268087455,75.41043709856865,70.64224967956542,65.8740622605622,2.4289407054198877,146468240.0,0.010317271640702286,0.010264411861892801,1.092498779296875,1,75.93499755859375
2020-05-07,73.32389831542969,75.93499755859375,76.2925033569336,75.49250030517578,75.80500030517578,115215200,72.76025009155273,71.11312446594238,67.62459976196288,64.16716680468735,2.0789466665883793,1.4983864884026161,0.5805601781857632,76.01706635633947,71.11312446594238,66.20918257554528,2.3365165219063577,145508320.0,0.010344893394040211,0.010291751170578447,0.8000030517578125,1,77.53250122070312
2020-05-08,75.06912994384766,77.53250122070312,77.5875015258789,76.07250213623047,76.41000366210938,133838400,73.43925018310547,71.63987464904785,67.80764984130859,66.89640158984737,2.318541904195257,1.6624175715611444,0.6561243326341126,76.9117609963242,71.63987464904785,66.3679883017715,2.2876584822905577,146276040.0,0.02103777854047717,0.02081954000678209,1.5149993896484375,1,78.75250244140625
2020-05-11,76.25035858154297,78.75250244140625,79.26249694824219,76.80999755859375,77.0250015258789,145946400,74.23525009155273,72.16187477111816,68.0158999633789,68.84782372883873,2.5771588754340087,1.8453658323357174,0.7317930430982913,78.04460029253539,72.16187477111816,66.27914924970094,2.2994328328161204,149161920.0,0.015735352290909388,0.015612835196842671,2.4524993896484375,1,77.85250091552734
2020-05-12,75.37897491455078,77.85250091552734,79.92250061035156,77.72750091552734,79.4574966430664,162301200,75.05600051879883,72.46637496948242,68.07889999389648,65.76778008877821,2.6786146841642307,2.01201560270142,0.6665990814628104,78.84448775706494,72.46637496948242,66.08826218189989,2.291973322959556,154191560.0,-0.011428227649636025,-0.011494031672537217,2.1949996948242188,1,76.9124984741211
2020-05-13,74.46882629394531,76.9124984741211,78.98750305175781,75.80249786376953,78.0374984741211,200622400,75.55400009155274,72.75662498474121,68.17054992675781,62.616922383876584,2.652591380189236,2.1401307581989832,0.5124606219902526,79.3844176834898,72.75662498474121,66.12883228599262,2.3557613133187507,160525720.0,-0.012074145728808161,-0.012147630334601305,3.1850051879882812,1,77.38500213623047
2020-05-14,74.92631530761719,77.38500213623047,77.44750213623047,75.38249969482422,76.12750244140625,158929200,75.94750061035157,73.04225006103516,68.20455001831054,63.561922672839735,2.6396663899475925,2.2400378845487054,0.39962850539888706,79.94519285380187,73.04225006103516,66.13930726826845,2.3349928224678576,158112240.0,0.006143392445746132,0.006124598742494439,2.06500244140625,1,76.92749786376953
2020-05-15,74.48333740234375,76.92749786376953,76.9749984741211,75.05249786376953,75.0875015258789,166348400,76.41350021362305,73.35362510681152,68.27849990844726,61.92951280643733,2.5629622375112717,2.304622755141219,0.25833948237005266,80.36679854631333,73.35362510681152,66.34045166730971,2.334815068895935,150685400.0,-0.005912053496561764,-0.00592959887181035,1.9225006103515625,1,78.73999786376953
2020-05-18,76.23826599121094,78.73999786376953,79.125,77.58000183105469,78.2925033569336,135178400,76.95849990844727,73.82900009155273,68.40814987182617,65.6890350760175,2.6182457393060474,2.3673473519741846,0.25089838733186287,80.94844817661111,73.82900009155273,66.70955200649435,2.325007002276973,150846440.0,0.023561145888427948,0.023287866287270975,1.5449981689453125,1,78.28500366210938
2020-05-19,75.79773712158203,78.28500366210938,79.62999725341797,78.25250244140625,78.75749969482422,101729600,77.34800033569336,74.38862533569336,68.64299987792968,63.98095787780074,2.5954256321546296,2.4129630080102737,0.18246262414435588,81.04662225357198,74.38862533569336,67.73062841781474,2.2573275601151694,146244280.0,-0.005778438074729886,-0.005795197842728512,1.3774948120117188,1,79.80750274658203
2020-05-20,77.27184295654297,79.80750274658203,79.87999725341797,79.12999725341797,79.16999816894531,111504800,77.81300048828125,74.92775039672851,68.81244995117187,67.06686953299376,2.669422049163117,2.4642548162408424,0.20516723292227468,81.50691858404085,74.92775039672851,68.34858220941618,2.2100179909146997,143161400.0,0.01944815754296969,0.019261458874264042,0.75,1,79.2125015258789
2020-05-21,76.69574737548828,79.2125015258789,80.22250366210938,78.96749877929688,79.66500091552734,102688800,78.14075088500977,75.45050048828125,69.01955001831055,64.7327614446549,2.6495112010177877,2.5013060931962317,0.14820510782155605,81.63514300882761,75.45050048828125,69.26585796773489,2.1418027689073997,141908760.0,-0.007455454690675767,-0.007483385504202602,1.2550048828125,1,79.72250366210938
2020-05-22,77.1895523071289,79.72250366210938,79.80750274658203,78.8375015258789,78.94249725341797,81803200,78.3597511291504,75.89950065612793,69.37285011291505,65.83047907614767,2.6444016049221233,2.52992519554141,0.11447640938071313,81.95427956065119,75.89950065612793,69.84472175160467,2.05810265832138,136705240.0,0.006438404625611405,0.006417766635006958,0.970001220703125,1,79.18250274658203
2020-05-26,76.66670989990234,79.18250274658203,81.05999755859375,79.125,80.875,125522000,78.40275115966797,76.31900062561036,69.56665016174317,63.57412746717824,2.5671857331820576,2.53737730306954,0.02980843011251766,82.0544834254683,76.31900062561036,70.58351782575241,2.0493094369122633,134662800.0,-0.006773506735514134,-0.006796551051767431,1.93499755859375,1,79.52749633789062
2020-05-27,77.00074768066406,79.52749633789062,79.67749786376953,78.27249908447266,79.03500366210938,112945200,78.5702507019043,76.81312561035156,69.94615005493164,64.41333290973729,2.504954145989444,2.530892671653521,-0.025938525664076728,81.82007558619775,76.81312561035156,71.80617563450538,2.0032872470825924,129727200.0,0.0043569422453433315,0.004347478251902913,1.404998779296875,1,79.5625
2020-05-28,77.03463745117188,79.5625,80.86000061035156,78.90750122070312,79.19249725341797,133560800,78.83525085449219,77.19462547302246,70.27310005187988,64.50269244067178,2.4304430333886984,2.5108027440005567,-0.08035971061185831,81.80278079581436,77.19462547302246,72.58647015023055,1.9996595429801527,123021040.0,0.0004401454053155618,0.0004400485697400987,1.9524993896484375,1,79.48500061035156
2020-05-29,76.95960998535156,79.48500061035156,80.2874984741211,79.11750030517578,79.8125,153532400,79.0452507019043,77.49637565612792,70.62945007324218,64.11880099034809,2.3381857370669934,2.4762793426138443,-0.1380936055468509,81.86851447862408,77.49637565612792,73.12423683363177,1.9403980162633785,122481360.0,-0.0009740693121563782,-0.0009745440259632908,1.1699981689453125,1,80.4625015258789
2020-06-01,77.9060287475586,80.4625015258789,80.5875015258789,79.30249786376953,79.4375,80791200,79.39875106811523,77.90612564086913,71.01480010986329,66.8025328432405,2.317235669255112,2.444470607942098,-0.127234938686986,81.74479388943273,77.90612564086913,74.06745739230554,1.8935841338238066,113925640.0,0.012297929269941221,0.012222924050923517,1.285003662109375,1,80.83499908447266
2020-06-02,78.26670837402344,80.83499908447266,80.86000061035156,79.73249816894531,80.1875,87642800,79.60825119018554,78.2833755493164,71.48530006408691,67.79117250735828,2.3041294593272994,2.4164023782191384,-0.11227291889183899,81.6921938757432,78.2833755493164,74.8745572228896,1.8388640129368383,109172080.0,0.004629455355348977,0.004618772385106134,1.12750244140625,1,81.27999877929688
2020-06-03,78.69757843017578,81.27999877929688,81.55000305175781,80.57499694824219,81.16500091552734,104491200,79.90775070190429,78.62787551879883,71.98905006408691,68.97967577214271,2.303101726813395,2.3937422479379897,-0.09064052112459464,81.77582660467154,78.62787551879883,75.47992443292613,1.7771598765496088,109448240.0,0.005505037420229231,0.005489940083986764,0.975006103515625,1,80.58000183105469
2020-06-04,78.01981353759766,80.58000183105469,81.40499877929688,80.19499969482422,81.09750366210938,87560400,79.98500061035156,78.89900054931641,72.36625007629395,64.92146242606276,2.2202101373565313,2.359035825821698,-0.13882568846516685,81.72194595870324,78.89900054931641,76.07605513992958,1.7366483914012552,107053800.0,-0.008612167307518348,-0.008649466325038917,1.2099990844726562,1,82.875
2020-06-05,80.24188232421875,82.875,82.9375,80.80750274658203,80.8375015258789,137250400,80.35125045776367,79.24600067138672,72.79615005493164,70.95481555281799,2.313041821346289,2.3498370249266163,-0.036795203580327396,82.22795238562954,79.24600067138672,76.26404895714391,1.7809948040829735,110509960.0,0.02848098928760323,0.028082946019387024,2.1299972534179688,1,83.36499786376953
2020-06-08,80.7163314819336,83.36499786376953,83.4000015258789,81.83000183105469,82.5625,95654400,80.71549987792969,79.53762550354004,73.17125,72.05976851911133,2.3985018954127924,2.3595699990238517,0.03893189638894068,82.90776902508846,79.53762550354004,76.16748198199163,1.7659237248502053,111895080.0,0.005912493077158798,0.005895082881367225,1.5699996948242188,1,85.99749755859375
2020-06-09,83.26518249511719,85.99749755859375,86.40249633789062,83.00250244140625,83.03500366210938,147712400,81.39699935913086,79.89987525939941,73.65249992370606,77.10012821693172,2.6481244146199856,2.4172808821430785,0.23084353247690714,84.26515572717555,79.89987525939941,75.53459479162326,1.8826430228240747,114114120.0,0.03157799750833212,0.031089666286867896,3.399993896484375,1,88.20999908447266
2020-06-10,85.40740203857422,88.20999908447266,88.69249725341797,86.52249908447266,86.9749984741211,166651600,82.26524963378907,80.41775016784668,74.14264991760254,80.3143842449129,2.9900154056402215,2.5318277868425074,0.4581876187977141,85.98157790924662,80.41775016784668,74.85392242644673,1.9406684993955137,119484760.0,0.025727510551937005,0.025402127217461996,2.1699981689453125,1,83.9749984741211
2020-06-11,81.30694580078125,83.9749984741211,87.76499938964844,83.87000274658203,87.32749938964844,201662400,82.70649948120118,80.77087516784668,74.5506999206543,62.291290990671015,2.885969661532414,2.602656161780489,0.2833134997519249,86.29634666706708,80.77087516784668,75.24540366862628,2.1120490592880214,126294920.0,-0.0480104370741008,-0.049201207564000385,3.8949966430664062,1,84.69999694824219
2020-06-12,82.00892639160156,84.69999694824219,86.94999694824219,83.55500030517578,86.18000030517578,200146000,83.22799911499024,81.13662490844726,75.04014984130859,63.78938873640868,2.8293984336110896,2.6480046161466095,0.18139381746448002,86.68554517760683,81.13662490844726,75.5877046392877,2.203688172415049,130956280.0,0.008633503867755632,0.008596448300086336,3.3949966430664062,1,85.74749755859375
2020-06-15,83.02311706542969,85.74749755859375,86.41999816894531,83.1449966430664,83.3125,138808800,83.75649871826172,81.57762489318847,75.53044982910156,65.89746823165147,2.836393691950221,2.685682431307332,0.15071126064288887,87.1203021732445,81.57762489318847,76.03494761313245,2.2802105548053246,136758040.0,0.012367185927901092,0.012291337002247682,3.2750015258789062,1,88.0199966430664
2020-06-16,85.22341918945312,88.0199966430664,88.30000305175781,86.18000030517578,87.86499786376953,165428800,84.4749984741211,82.04162483215332,76.08379974365235,69.98054915027198,2.990832710869583,2.7467124872197823,0.24412022364980057,88.08732520336913,82.04162483215332,75.9959244609375,2.29966019325952,144536640.0,0.026502220463282766,0.026157120614582512,2.1200027465820312,1,87.89749908447266
2020-06-17,85.10480499267578,87.89749908447266,88.8499984741211,87.77249908447266,88.7874984741211,114406400,85.13674850463867,82.52224960327149,76.52939971923828,69.49751367007484,3.0679764935439806,2.810965288484622,0.2570112050593587,88.8200511581651,82.52224960327149,76.22444804837788,2.212362993001586,145528160.0,-0.0013917014685934648,-0.0013926707845189497,1.0774993896484375,1,87.93250274658203
2020-06-18,85.13870239257812,87.93250274658203,88.36250305175781,87.30500030517578,87.85250091552734,96820400,85.8719985961914,82.92849960327149,76.99089981079102,69.56216629452285,3.096246398958087,2.868021510579315,0.22822488837877186,89.51502720820716,82.92849960327149,76.34197199833582,2.1298729754001893,146454160.0,0.0003982327423870391,0.00039815346877401846,1.0575027465820312,1,87.43000030517578
2020-06-19,84.65216064453125,87.43000030517578,89.13999938964844,86.2874984741211,88.66000366210938,264476000,86.32749862670899,83.33937454223633,77.40914978027344,67.35502421415617,3.0430246611622636,2.9030221406959047,0.14000252046635886,89.97247686319551,83.33937454223633,76.70627222127715,2.181489256837843,159176720.0,-0.005714638224894375,-0.0057310292455795735,2.8525009155273438,1,89.71749877929688
2020-06-22,86.86699676513672,89.71749877929688,89.86499786376953,87.7874984741211,87.83499908447266,135445200,86.96274871826172,83.8391242980957,77.8635498046875,71.7493561832275,3.149126885483909,2.952243089653506,0.19688379583040305,90.80466734156057,83.8391242980957,76.87358125463082,2.199596992677551,163155800.0,0.0261637706294926,0.025827354507163287,2.0774993896484375,1,91.63249969482422
2020-06-23,88.72114562988281,91.63249969482422,93.09500122070312,90.56749725341797,91.0,212155600,87.52624893188477,84.46162414550781,78.32994979858398,74.80676369473514,3.349131528735427,3.0316207774698904,0.3175107512655364,91.86292678830738,84.46162414550781,77.06032150270825,2.2837330961581723,169600120.0,0.021344787155047618,0.021120177724748765,2.5275039672851562,1,90.01499938964844
2020-06-24,87.15503692626953,90.01499938964844,92.19750213623047,89.62999725341797,91.25,192623200,87.70674896240234,84.9859992980957,78.6949998474121,68.10254195808045,3.3386322188616333,3.0930230657482394,0.24560915311339393,92.40073297394488,84.9859992980957,77.57126562224653,2.304002509490624,172197280.0,-0.017652037329143666,-0.017809692586195552,2.5675048828125,1,91.20999908447266
2020-06-25,88.31208801269531,91.20999908447266,91.25,89.39250183105469,90.17500305175781,137522400,88.4302490234375,85.56837425231933,79.09704986572265,70.2255852189056,3.3876867840021987,3.1519558093990314,0.23573097460316728,93.0172935615493,85.56837425231933,78.11945494308937,2.272109342308816,165783280.0,0.013275561883319131,0.01318821382545862,1.8574981689453125,1,88.40750122070312
2020-06-26,85.59861755371094,88.40750122070312,91.33000183105469,88.25499725341797,91.10250091552734,205256800,88.80099945068359,86.01449928283691,79.43174987792969,60.11955274965037,3.163952647512474,3.15435517702172,0.009597470490753768,93.00741928230529,86.01449928283691,79.02157928336852,2.3294590019750947,166294360.0,-0.030725774497311842,-0.03120770867309365,3.0750045776367188,1,90.44499969482422
